Acession;Virus;Genotype;Product;Host;Country;Date;Size;Clinic;Gender;Age
EF559252;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2007;1447;CHF;N/A;N/A
EF613342;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Gabon;2007;1101;CHF;N/A;N/A
EF613343;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Gabon;2007;1100;CHF;N/A;N/A
EF613344;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Gabon;2007;1129;CHF;N/A;N/A
EU170523;Chikungunya;East-Central-South-African;E1;Hs;India;2007;891;CHF;F;62
EU170524;Chikungunya;East-Central-South-African;E1;Hs;India;2007;907;CHF;F;78
EU170525;Chikungunya;East-Central-South-African;E1;Hs;India;2007;891;CHF;M;23
EU170526;Chikungunya;East-Central-South-African;E1;Hs;India;2007;902;CHF;M;43
EU170527;Chikungunya;East-Central-South-African;E1;Hs;India;2007;900;CHF;M;11
EU188923;Chikungunya;East-Central-South-African;nsP1;Hs;Reunion;2005;356;CHF;N/A;N/A
EU188924;Chikungunya;East-Central-South-African;E1;Hs;Mauritius;2006;1016;CHF;M;51
EU190880;Chikungunya;East-Central-South-African;nsP1;Hs;Italy;2005;357;CHF;N/A;N/A
EU190882;Chikungunya;East-Central-South-African;nsP1;Hs;Italy;2005;350;CHF;N/A;N/A
EU190883;Chikungunya;East-Central-South-African;nsP1;Hs;Italy;2005;351;CHF;N/A;N/A
EU192142;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2006;3747;CHF;N/A;N/A
EU192143;Chikungunya;Asian and Caribbean;C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2007;3747;CHF;N/A;N/A
EU244646;Chikungunya;East-Central-South-African;E1;Hs;Madagascar;2007;923;N/A;N/A;N/A
EU272129;Chikungunya;East-Central-South-African;nsP1;Hs;Italy;2005;356;CHF;N/A;N/A
EU287994;Chikungunya;East-Central-South-African;E1;Hs;India;2007;913;CHF;F;1
EU287995;Chikungunya;East-Central-South-African;E1;Hs;India;2007;881;CHF;M;5
EU287996;Chikungunya;East-Central-South-African;E1;Hs;India;2007;937;CHF;M;3
EU287997;Chikungunya;East-Central-South-African;E1;Hs;India;2007;934;CHF;F;3
EU287998;Chikungunya;East-Central-South-African;E1;Hs;India;2007;951;CHF;M;45
EU287999;Chikungunya;East-Central-South-African;E1;Hs;India;2007;929;CHF;M;21
EU288000;Chikungunya;East-Central-South-African;E1;Hs;India;2007;939;CHF;M;48
EU288001;Chikungunya;East-Central-South-African;E1;Hs;India;2007;931;CHF;F;57
EU288002;Chikungunya;East-Central-South-African;E1;Hs;India;2007;912;CHF;M;12
EU288003;Chikungunya;East-Central-South-African;E1;Hs;India;2007;935;CHF;M;13
EU372006;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2007;11774;N/A;N/A;N/A
EU404186;Chikungunya;East-Central-South-African;E1;Hs;Mauritius;2006;559;N/A;N/A;N/A
EU441882;Chikungunya;East-Central-South-African;E1;Hs;Singapore;2008;1134;N/A;N/A;N/A
EU441883;Chikungunya;East-Central-South-African;E1;Hs;Singapore;2008;1199;N/A;N/A;N/A
EU564334;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Mauritius;2006;11772;N/A;N/A;N/A
EU564335;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11810;N/A;N/A;N/A
EU703759;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2006;12028;N/A;N/A;N/A
EU703760;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2006;12028;N/A;N/A;N/A
EU703761;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2006;12028;N/A;N/A;N/A
EU703762;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2006;12028;N/A;N/A;N/A
EU727159;Chikungunya;Could not assign;E1;Hs;India;2006;296;CHF;N/A;N/A
EU727160;Chikungunya;East-Central-South-African;E1;Hs;India;2006;296;CHF;N/A;N/A
EU727161;Chikungunya;East-Central-South-African;E1;Hs;India;2006;296;CHF;N/A;N/A
EU727162;Chikungunya;East-Central-South-African;E1;Hs;India;2006;296;CHF;N/A;N/A
EU727163;Chikungunya;East-Central-South-African;E1;Hs;India;2006;296;CHF;N/A;N/A
EU727245;Chikungunya;East-Central-South-African;E1;Hs;India;2007;804;N/A;N/A;N/A
EU727246;Chikungunya;East-Central-South-African;E1;Hs;India;2007;767;N/A;N/A;N/A
EU727247;Chikungunya;East-Central-South-African;E1;Hs;India;2007;804;N/A;N/A;N/A
EU727248;Chikungunya;East-Central-South-African;E1;Hs;India;2007;872;N/A;N/A;N/A
EU727249;Chikungunya;East-Central-South-African;E1;Hs;India;2007;719;N/A;N/A;N/A
EU886198;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2006;1323;CHF;N/A;N/A
FJ000062;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11812;N/A;N/A;N/A
FJ000063;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11812;N/A;N/A;N/A
FJ000064;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11807;N/A;N/A;N/A
FJ000065;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11813;N/A;N/A;N/A
FJ000066;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11812;N/A;N/A;N/A
FJ000067;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11812;N/A;N/A;N/A
FJ000068;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11812;N/A;N/A;N/A
FJ000069;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2007;11812;N/A;N/A;N/A
FJ002432;Chikungunya;East-Central-South-African;E1;Hs;India;2006;440;N/A;N/A;N/A
FJ002433;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002434;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002435;Chikungunya;East-Central-South-African;E1;Hs;India;2006;436;N/A;N/A;N/A
FJ002436;Chikungunya;East-Central-South-African;E1;Hs;India;2006;436;N/A;N/A;N/A
FJ002437;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002438;Chikungunya;East-Central-South-African;E1;Hs;India;2006;436;N/A;N/A;N/A
FJ002439;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002440;Chikungunya;East-Central-South-African;E1;Hs;India;2006;453;N/A;N/A;N/A
FJ002441;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002442;Chikungunya;East-Central-South-African;E1;Hs;India;2006;443;N/A;N/A;N/A
FJ002443;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002444;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002445;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002446;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002447;Chikungunya;East-Central-South-African;E1;Hs;India;2006;450;N/A;N/A;N/A
FJ002448;Chikungunya;East-Central-South-African;E1;Hs;India;2008;437;N/A;N/A;N/A
FJ002449;Chikungunya;East-Central-South-African;E1;Hs;India;2008;437;N/A;N/A;N/A
FJ002450;Chikungunya;East-Central-South-African;E1;Hs;India;2008;437;N/A;N/A;N/A
FJ002451;Chikungunya;East-Central-South-African;E1;Hs;India;2008;435;N/A;N/A;N/A
FJ002452;Chikungunya;East-Central-South-African;E1;Hs;India;2007;428;N/A;N/A;N/A
FJ002453;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002454;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002455;Chikungunya;East-Central-South-African;E1;Hs;India;2007;441;N/A;N/A;N/A
FJ002456;Chikungunya;East-Central-South-African;E1;Hs;India;2007;441;N/A;N/A;N/A
FJ002457;Chikungunya;East-Central-South-African;E1;Hs;India;2007;437;N/A;N/A;N/A
FJ002458;Chikungunya;East-Central-South-African;E1;Hs;India;2007;437;N/A;N/A;N/A
FJ002459;Chikungunya;East-Central-South-African;E1;Hs;India;2007;437;N/A;N/A;N/A
FJ002460;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002461;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002462;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002463;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002464;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002465;Chikungunya;East-Central-South-African;E1;Hs;India;2006;403;N/A;N/A;N/A
FJ002466;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002467;Chikungunya;East-Central-South-African;E1;Hs;India;2007;379;N/A;N/A;N/A
FJ002468;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002469;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002470;Chikungunya;East-Central-South-African;E1;Hs;India;2007;433;N/A;N/A;N/A
FJ002471;Chikungunya;East-Central-South-African;E1;Hs;India;2007;436;N/A;N/A;N/A
FJ002472;Chikungunya;East-Central-South-African;E1;Hs;India;2006;403;N/A;N/A;N/A
FJ002473;Chikungunya;East-Central-South-African;E1;Hs;India;2006;403;N/A;N/A;N/A
FJ002474;Chikungunya;East-Central-South-African;E1;Hs;India;2006;436;N/A;N/A;N/A
FJ002475;Chikungunya;East-Central-South-African;E1;Hs;India;2006;420;N/A;N/A;N/A
FJ002476;Chikungunya;East-Central-South-African;E1;Hs;India;2007;436;N/A;N/A;N/A
FJ002477;Chikungunya;East-Central-South-African;E1;Hs;India;2007;420;N/A;N/A;N/A
FJ002478;Chikungunya;East-Central-South-African;E1;Hs;India;2007;390;N/A;N/A;N/A
FJ002479;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002480;Chikungunya;East-Central-South-African;E1;Hs;India;2007;433;N/A;N/A;N/A
FJ002481;Chikungunya;East-Central-South-African;E1;Hs;India;2006;440;N/A;N/A;N/A
FJ002482;Chikungunya;East-Central-South-African;E1;Hs;India;2006;443;N/A;N/A;N/A
FJ002483;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002485;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002486;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002487;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002488;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002489;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002490;Chikungunya;East-Central-South-African;E1;Hs;India;2008;229;N/A;N/A;N/A
FJ002491;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002495;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002496;Chikungunya;East-Central-South-African;E1;Hs;India;2006;403;N/A;N/A;N/A
FJ002497;Chikungunya;East-Central-South-African;E1;Hs;India;2007;435;N/A;N/A;N/A
FJ002498;Chikungunya;East-Central-South-African;E1;Hs;India;2006;446;N/A;N/A;N/A
FJ002499;Chikungunya;East-Central-South-African;E1;Hs;India;2006;424;N/A;N/A;N/A
FJ002500;Chikungunya;East-Central-South-African;E1;Hs;India;2006;442;N/A;N/A;N/A
FJ002501;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002502;Chikungunya;East-Central-South-African;E1;Hs;India;2006;439;N/A;N/A;N/A
FJ002503;Chikungunya;East-Central-South-African;E1;Hs;India;2006;438;N/A;N/A;N/A
FJ002504;Chikungunya;East-Central-South-African;E1;Hs;India;2006;442;N/A;N/A;N/A
FJ002505;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002506;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002507;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002508;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002509;Chikungunya;East-Central-South-African;E1;Hs;India;2006;233;N/A;N/A;N/A
FJ002510;Chikungunya;East-Central-South-African;E1;Hs;India;2006;233;N/A;N/A;N/A
FJ002511;Chikungunya;East-Central-South-African;E1;Hs;India;2006;233;N/A;N/A;N/A
FJ002514;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002515;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002516;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002517;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002518;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002519;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002520;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002521;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002522;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002523;Chikungunya;East-Central-South-African;E1;Hs;India;2007;403;N/A;N/A;N/A
FJ002524;Chikungunya;East-Central-South-African;E1;Hs;India;2007;443;N/A;N/A;N/A
FJ002525;Chikungunya;East-Central-South-African;E1;Hs;India;2006;425;N/A;N/A;N/A
FJ002526;Chikungunya;East-Central-South-African;E1;Hs;India;2006;435;N/A;N/A;N/A
FJ002527;Chikungunya;East-Central-South-African;E1;Hs;India;2008;233;N/A;N/A;N/A
FJ002528;Chikungunya;East-Central-South-African;E1;Hs;India;2006;426;N/A;N/A;N/A
FJ002529;Chikungunya;East-Central-South-African;E1;Hs;India;2006;422;N/A;N/A;N/A
FJ225403;Chikungunya;East-Central-South-African;E1;Hs;India;2008;330;N/A;N/A;N/A
FJ432665;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2008;1323;N/A;N/A;N/A
FJ445424;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Sri Lanka;2008;1317;N/A;N/A;N/A
FJ445425;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Sri Lanka;2008;1317;N/A;N/A;N/A
FJ445426;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2008;11717;N/A;N/A;N/A
FJ445427;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2007;11717;N/A;N/A;N/A
FJ445428;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2007;11717;N/A;N/A;N/A
FJ445429;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445430;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11722;N/A;N/A;N/A
FJ445431;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11722;N/A;N/A;N/A
FJ445432;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11722;N/A;N/A;N/A
FJ445433;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11729;N/A;N/A;N/A
FJ445434;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445435;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445436;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445437;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445438;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445439;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445440;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445441;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445442;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445443;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11714;N/A;N/A;N/A
FJ445444;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445445;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11719;N/A;N/A;N/A
FJ445446;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445447;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445448;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445449;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445450;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445451;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445452;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445453;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445454;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445455;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445456;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445457;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445458;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445459;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445460;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445461;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445462;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445463;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11729;N/A;N/A;N/A
FJ445464;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445465;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445466;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445467;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445468;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445469;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445470;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445471;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445472;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445473;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445474;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445475;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445476;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445477;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445478;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445479;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445480;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445481;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445482;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445483;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445484;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11790;N/A;N/A;N/A
FJ445485;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2007;1317;N/A;N/A;N/A
FJ445486;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2007;1317;N/A;N/A;N/A
FJ445487;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1295;N/A;N/A;N/A
FJ445488;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445489;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445490;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445491;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445492;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445493;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445494;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445495;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445496;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445497;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445498;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445499;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445500;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445501;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445502;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11717;N/A;N/A;N/A
FJ445503;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445504;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445505;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445506;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445507;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445508;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445509;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;Singapore;2008;1317;N/A;N/A;N/A
FJ445510;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11800;N/A;N/A;N/A
FJ445511;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2008;11719;N/A;N/A;N/A
FJ457636;Chikungunya;East-Central-South-African;E1;Hs;Thailand;2008;266;N/A;N/A;N/A
FJ457637;Chikungunya;East-Central-South-African;E1;Hs;Thailand;2008;266;N/A;N/A;N/A
FJ457638;Chikungunya;East-Central-South-African;E1;Hs;Thailand;2008;266;N/A;N/A;N/A
FJ457639;Chikungunya;East-Central-South-African;E1;Hs;Thailand;2008;266;N/A;N/A;N/A
FJ457640;Chikungunya;East-Central-South-African;E1;Hs;Thailand;2008;266;N/A;N/A;N/A
FJ513628;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2008;11722;N/A;N/A;N/A
